query,seller_name,seller_id,rate
balo đôi nam nữ,Đinh Dương,6094,0.6328125
ao thun auinsex,Đinh Dương,6094,0.62589928057553956
áo đôi cho hai bạn nữ,Đinh Dương,6094,0.62307692307692308
áo hoodie nam mau xám size m,Đinh Dương,6094,0.61016949152542377
tỏi đen kim cương,Đông Á Group,6100,0.68888888888888888
tỏi đen đông á,Đông Á Group,6100,0.63829787234042556
lego marvel,by Jen 24,6121,0.80396475770925113
móc khóa lego,by Jen 24,6121,0.7903780068728522
cục hít tủ lạnh,by Jen 24,6121,0.73267326732673266
peak rising star,Peak,6143,1.0
peak streetball master,Peak,6143,1.0
peak tony parker,Peak,6143,1.0
tony parker,Peak,6143,1.0
peak tony parker v,Peak,6143,1.0
giay bóng rổ peak streerball máter fly e84061a,Peak,6143,1.0
giày bóng rổ ngoài trời peak,Peak,6143,1.0
peak tony,Peak,6143,1.0
giay bong ro fila spagrti,Peak,6143,1.0
giày bóng rổ vải bạt,Peak,6143,1.0
peak basketball,Peak,6143,1.0
tony parker 6,Peak,6143,1.0
giày chạy bộ unisex peak ultra light running e82947h e82948h,Peak,6143,1.0
giay bóng rổ,Peak,6143,1.0
peak streetball master fly xanh,Peak,6143,1.0
giày peak monster,Peak,6143,1.0
giay bong ro addidas,Peak,6143,0.97424892703862664
"giày peak ",Peak,6143,0.97382198952879584
giày peak để chơi bóng rổ,Peak,6143,0.97247706422018354
peak monter,Peak,6143,0.97093023255813948
giay bong ro 1 trieu,Peak,6143,0.97076923076923072
giay peak,Peak,6143,0.96994313566206336
peak bóng rổ,Peak,6143,0.95858585858585854
giày bóng rổ peak streetball master,Peak,6143,0.9555555555555556
giay bong ro 4 do dan day,Peak,6143,0.950354609929078
giày bóng rổ cua nike,Peak,6143,0.94957983193277307
giày peak bóng rổ,Peak,6143,0.94699646643109536
peak running,Peak,6143,0.94295302013422821
giày bóng rỗ peak,Peak,6143,0.9346733668341709
peak,Peak,6143,0.931852184320766
giay bong ro peak,Peak,6143,0.92651296829971186
"giày bóng rổ peak ",Peak,6143,0.92571428571428571
peak sport,Peak,6143,0.91976516634050876
giày bóng rổ nam trẻ em,Peak,6143,0.91099476439790572
giầy peak,Peak,6143,0.90977443609022557
giày peak nam,Peak,6143,0.90350877192982459
"peak ",Peak,6143,0.90183028286189681
peak super fake,Peak,6143,0.90090090090090091
giày bóng rổ outdoor,Peak,6143,0.89538461538461533
giày peak,Peak,6143,0.88535433070866143
peak vietnam,Peak,6143,0.88135593220338981
phu kien bóng rổ,Peak,6143,0.88059701492537312
giày bóng rổ nữ màu trắng giá rẻ,Peak,6143,0.8666666666666667
giày bống rổ,Peak,6143,0.8606060606060606
giày bong rổ,Peak,6143,0.85245901639344257
giày peak nữ,Peak,6143,0.85016286644951145
peak giày bóng rổ,Peak,6143,0.84615384615384615
jordan shoes basketball,Peak,6143,0.831858407079646
giày bóng rổ peak,Peak,6143,0.83132820019249276
giay bong ro nike,Peak,6143,0.83128834355828218
giày bóng rổ nam chính hãng,Peak,6143,0.828125
nike giày bóng rổ,Peak,6143,0.8257575757575758
giày adidas ultra boost,Peak,6143,0.81132075471698117
giày bóng rổ nike,Peak,6143,0.80099916736053289
"giày  bóng  rổ ",Peak,6143,0.78918918918918923
giày bóng rổ outdoor,Peak,6143,0.782051282051282
giày bóng rổ adidas,Peak,6143,0.77886977886977882
bóng rổ giày,Peak,6143,0.77290836653386452
"giày bóng rổ nữ ",Peak,6143,0.77142857142857146
giầy bóng rổ,Peak,6143,0.76622470341939986
giày bóng rổ kyrie,Peak,6143,0.76279069767441865
dày bóng rổ,Peak,6143,0.75797872340425532
giày bóng rổ rẻ,Peak,6143,0.75714285714285712
giày bóng rổ trẻ em,Peak,6143,0.74423269809428283
giay bong ro nam,Peak,6143,0.72623138602520043
giày thể thao peak,Peak,6143,0.71641791044776115
giày bóng rổ trắng,Peak,6143,0.71502590673575128
giày bóng rổ nam trẻ em 2019,Peak,6143,0.704225352112676
giày bóng rổ nữ,Peak,6143,0.69720241360394952
giày bóng rổ curry 4,Peak,6143,0.69230769230769229
giày chơi bóng rổ,Peak,6143,0.68807339449541283
giầy bóng rổ 1 ngan,Peak,6143,0.68518518518518523
giày bóng rổ,Peak,6143,0.68442454048410584
basketball shoes,Peak,6143,0.68347338935574231
giày bóng rổ hot nhất năm 2019,Peak,6143,0.68292682926829273
"giày bóng rổ ",Peak,6143,0.67613636363636365
giày nike bóng rổ,Peak,6143,0.65068493150684936
basketball,Peak,6143,0.65048543689320393
giầy  bóng rổ,Peak,6143,0.64622641509433965
giày bóng rổ rẻ,Peak,6143,0.62202380952380953
giày bóng rổ jordan,Peak,6143,0.616580310880829
giay bong ro,Peak,6143,0.61585101775660456
"giay bong ro ",Peak,6143,0.61313868613138689
giay bóng rổ,Peak,6143,0.6112
adidas ultra boost,Peak,6143,0.61044176706827313
áo jogger,LÂM ANH Shop,6148,1.0
zavan,LÂM ANH Shop,6148,1.0
áo nam ngắn tay chất thô đũi zavans,LÂM ANH Shop,6148,1.0
áo zavans,LÂM ANH Shop,6148,1.0
áo len basic,LÂM ANH Shop,6148,1.0
quan shot thun nam,LÂM ANH Shop,6148,1.0
bộ áo quần hoodie nam,LÂM ANH Shop,6148,1.0
bộ áo hoodie,LÂM ANH Shop,6148,1.0
quần sooc thun nam,LÂM ANH Shop,6148,1.0
quần thun nam cotton,LÂM ANH Shop,6148,1.0
quần short thun nam cotton gia van,LÂM ANH Shop,6148,1.0
ao va quan nam,LÂM ANH Shop,6148,0.99029126213592233
áo thun nam dài tay vải cotton xược hè 2019 zavans,LÂM ANH Shop,6148,0.99009900990099009
quần thun nam short,LÂM ANH Shop,6148,0.9850746268656716
áo khoác nam tà dài,LÂM ANH Shop,6148,0.98360655737704916
"bộ quân áo nam ",LÂM ANH Shop,6148,0.95566502463054193
măng tô nam,LÂM ANH Shop,6148,0.94318181818181823
vay ngủ hot,LÂM ANH Shop,6148,0.93203883495145634
đâm sơ mi cong sở nữ kẻ ô vuông,LÂM ANH Shop,6148,0.93023255813953487
áo dạ nam dáng dài,LÂM ANH Shop,6148,0.92592592592592593
quần và áo nam,LÂM ANH Shop,6148,0.92125984251968507
giày zavans,LÂM ANH Shop,6148,0.92094017094017089
áo hoodie cộc,LÂM ANH Shop,6148,0.91640866873065019
quần áo nam nguyên bộ,LÂM ANH Shop,6148,0.91228070175438591
hoodie cộc tay,LÂM ANH Shop,6148,0.90410958904109584
áo dạ măng tô nam,LÂM ANH Shop,6148,0.90140845070422537
hoodie nam zavans,LÂM ANH Shop,6148,0.90090090090090091
áo thun nam cộc tay có mũ,LÂM ANH Shop,6148,0.87128712871287128
áo nam dáng dài,LÂM ANH Shop,6148,0.86567164179104472
quần short thun nam v-ogue,LÂM ANH Shop,6148,0.8571428571428571
quần short nam đi kèm với áo thun h:connect,LÂM ANH Shop,6148,0.8565022421524664
giày cv,LÂM ANH Shop,6148,0.85350318471337583
áo hoodie tay lỡ và quần,LÂM ANH Shop,6148,0.85185185185185186
tomboy,LÂM ANH Shop,6148,0.8517350157728707
quần áo hoodie,LÂM ANH Shop,6148,0.85017421602787457
sơ mi tay lỡ nam,LÂM ANH Shop,6148,0.82857142857142863
ao lot nam tay dai,LÂM ANH Shop,6148,0.82758620689655171
áo cách nhiệt nam,LÂM ANH Shop,6148,0.82352941176470584
quần short đùi zavan,LÂM ANH Shop,6148,0.8203125
quần short nam cotton,LÂM ANH Shop,6148,0.81889763779527558
bo ao thun the thao,LÂM ANH Shop,6148,0.81730769230769229
áo quần bộ nam,LÂM ANH Shop,6148,0.81159420289855078
ao short nam,LÂM ANH Shop,6148,0.80740740740740746
quần sooc nam cotton,LÂM ANH Shop,6148,0.80536912751677847
bộ short nam,LÂM ANH Shop,6148,0.80327868852459017
hoodie cộc,LÂM ANH Shop,6148,0.8029197080291971
quần hoodie nam,LÂM ANH Shop,6148,0.8
bo ao nam,LÂM ANH Shop,6148,0.79646017699115046
bộ quần áo short nam,LÂM ANH Shop,6148,0.79069767441860461
zavans,LÂM ANH Shop,6148,0.78118229650263071
áo hoodie nam cộc,LÂM ANH Shop,6148,0.78048780487804881
bộ hoodie,LÂM ANH Shop,6148,0.77777777777777779
quần áo bộ phông nam,LÂM ANH Shop,6148,0.77669902912621358
quần thun mau den nam bó dai,LÂM ANH Shop,6148,0.775
áo khoác dạ nam dáng dài,LÂM ANH Shop,6148,0.77394636015325668
áo hoodie nam cộc tay,LÂM ANH Shop,6148,0.77323420074349447
áo khoác nhẹ chống nắng,LÂM ANH Shop,6148,0.76923076923076927
quan short dui nam zavans,LÂM ANH Shop,6148,0.75707547169811318
bộ áo thun nam tay lỡ và quần short,LÂM ANH Shop,6148,0.75625
giay nam sneaker đen,LÂM ANH Shop,6148,0.75471698113207553
ao thun rong nam,LÂM ANH Shop,6148,0.74590163934426235
quần áo tomboy,LÂM ANH Shop,6148,0.74311926605504586
"áo dạ nam ",LÂM ANH Shop,6148,0.74226804123711343
giày đen nam,LÂM ANH Shop,6148,0.73891625615763545
jacket nữ,LÂM ANH Shop,6148,0.73584905660377353
quần đũi thô,LÂM ANH Shop,6148,0.73381294964028776
"combo quần đùi nam ",LÂM ANH Shop,6148,0.73267326732673266
quần áo thun bộ,LÂM ANH Shop,6148,0.71612903225806457
quần short v-ogue,LÂM ANH Shop,6148,0.71328671328671334
áo thun nam dài,LÂM ANH Shop,6148,0.711864406779661
combo 3 áo form rộng,LÂM ANH Shop,6148,0.71111111111111114
áo khoác dáng dài nam,LÂM ANH Shop,6148,0.708256880733945
combo quần short thun nam,LÂM ANH Shop,6148,0.70484581497797361
áo măng tô nam,LÂM ANH Shop,6148,0.70090331214452994
quần zavans,LÂM ANH Shop,6148,0.7
skinny nam,LÂM ANH Shop,6148,0.69788519637462232
quần áo thun nam thể thao,LÂM ANH Shop,6148,0.69672131147540983
áo thun trơn form rộng,LÂM ANH Shop,6148,0.6966292134831461
giày sneaker nam siêu nhẹ,LÂM ANH Shop,6148,0.69565217391304346
áo khoác nam dáng dài,LÂM ANH Shop,6148,0.69316375198728142
bộ áo hoodie cộc,LÂM ANH Shop,6148,0.69230769230769229
áo măng tô dạ nam dáng dài,LÂM ANH Shop,6148,0.69026548672566368
bộ quần áo jogger,LÂM ANH Shop,6148,0.68965517241379315
áo nỉ nam cổ tròn,LÂM ANH Shop,6148,0.68840579710144922
quan ao bo,LÂM ANH Shop,6148,0.68518518518518523
áo form,LÂM ANH Shop,6148,0.68292682926829273
áo khoác dài nam,LÂM ANH Shop,6148,0.68225072403806375
quan sooc nam bang thun ngan,LÂM ANH Shop,6148,0.6785714285714286
áo len đôi,LÂM ANH Shop,6148,0.67755102040816328
quần áo cộc nam,LÂM ANH Shop,6148,0.67640918580375786
áo dạ nam,LÂM ANH Shop,6148,0.67406944010009384
quần short thun nam cotto zavans,LÂM ANH Shop,6148,0.67171717171717171
áo thun dáng dài,LÂM ANH Shop,6148,0.66225165562913912
áo hoodie cộc tay,LÂM ANH Shop,6148,0.66157205240174677
áo khoác măng tô nam,LÂM ANH Shop,6148,0.65865384615384615
giày cross,LÂM ANH Shop,6148,0.65573770491803274
ao thun nam tay dai va ao khoac nam thoi trang,LÂM ANH Shop,6148,0.65217391304347827
"áo khoác đôi ",LÂM ANH Shop,6148,0.65094339622641506
"quần thun dài ",LÂM ANH Shop,6148,0.65068493150684936
áo quần thun nam,LÂM ANH Shop,6148,0.64748201438848918
quan ao thun nam,LÂM ANH Shop,6148,0.64675324675324675
áo măng tô nam lót lông,LÂM ANH Shop,6148,0.64406779661016944
áo lót giữ nhiệt bóng đá,LÂM ANH Shop,6148,0.64356435643564358
ao somi voan hoa tay loe điêu đa,LÂM ANH Shop,6148,0.64347826086956517
quan sot nam thun,LÂM ANH Shop,6148,0.64
quần áo nam cộc,LÂM ANH Shop,6148,0.63551401869158874
áo thun nam dáng dài,LÂM ANH Shop,6148,0.62893081761006286
áo thun có nón nam,LÂM ANH Shop,6148,0.62857142857142856
cardigan nam,LÂM ANH Shop,6148,0.62762520193861071
"quần thun nam bó ống ",LÂM ANH Shop,6148,0.62745098039215685
quần sóc nam form rộng,LÂM ANH Shop,6148,0.62311557788944727
áo cardigan nam,LÂM ANH Shop,6148,0.62135922330097082
áo sơmi phom rộng,LÂM ANH Shop,6148,0.61904761904761907
áo khoác jean nam form rộng,LÂM ANH Shop,6148,0.61862527716186255
áo cardigan len nam,LÂM ANH Shop,6148,0.618421052631579
ao lmht,LÂM ANH Shop,6148,0.61643835616438358
quần thun chữ nhật,LÂM ANH Shop,6148,0.61538461538461542
áo dữ nhiệt,LÂM ANH Shop,6148,0.61507936507936511
áo sơ mi trắng fom rộng,LÂM ANH Shop,6148,0.61467889908256879
đầm suông công sở phối kẻ ngang,LÂM ANH Shop,6148,0.61202185792349728
đầm suông kẻ sọc,LÂM ANH Shop,6148,0.61025641025641031
áo khoát sơ mu nam form,LÂM ANH Shop,6148,0.60465116279069764
bo quan ao nam,LÂM ANH Shop,6148,0.6045627376425855
chân váy jeans chữ a,LÂM ANH Shop,6148,0.60176991150442483
giày sadan nữ đế cao,LÂM ANH Shop,6148,0.60150375939849621
jean novelty,Thời Trang Novelty Nhà Bè,6175,1.0
quần tây novelty,Thời Trang Novelty Nhà Bè,6175,0.93220338983050843
áo thun novelty,Thời Trang Novelty Nhà Bè,6175,0.80952380952380953
quần tây nam novelty,Thời Trang Novelty Nhà Bè,6175,0.80194174757281556
quần novelty,Thời Trang Novelty Nhà Bè,6175,0.77073170731707319
quần khaki novelty,Thời Trang Novelty Nhà Bè,6175,0.76923076923076927
novelty,Thời Trang Novelty Nhà Bè,6175,0.731114693689544
áo polo novelty,Thời Trang Novelty Nhà Bè,6175,0.63311688311688308
áo novelty,Thời Trang Novelty Nhà Bè,6175,0.62152777777777779
aosơ mi novelty,Thời Trang Novelty Nhà Bè,6175,0.608433734939759
giày tập nam anta,ANTA VIETNAM,6194,1.0
giay anta,ANTA VIETNAM,6194,0.98076923076923073
áo anta nam,ANTA VIETNAM,6194,0.968944099378882
"anta ",ANTA VIETNAM,6194,0.95027624309392267
"giày anta ",ANTA VIETNAM,6194,0.94117647058823528
giầy nam anta,ANTA VIETNAM,6194,0.94054054054054059
áo anta nữ,ANTA VIETNAM,6194,0.93617021276595747
áo khoác nam anta,ANTA VIETNAM,6194,0.93548387096774188
anta nữ,ANTA VIETNAM,6194,0.931077694235589
quần anta,ANTA VIETNAM,6194,0.92817679558011046
nữ anta,ANTA VIETNAM,6194,0.927710843373494
" anta",ANTA VIETNAM,6194,0.92024539877300615
anta nam,ANTA VIETNAM,6194,0.91864406779661012
giày nam anta,ANTA VIETNAM,6194,0.91046277665995978
anta áo,ANTA VIETNAM,6194,0.9098360655737705
anta giày,ANTA VIETNAM,6194,0.90969899665551834
áo khoác anta,ANTA VIETNAM,6194,0.9078498293515358
áo khoác nữ anta,ANTA VIETNAM,6194,0.90169491525423728
giày training,ANTA VIETNAM,6194,0.9
anta thời trang nam,ANTA VIETNAM,6194,0.89763779527559051
giày anta nam,ANTA VIETNAM,6194,0.89761694616063548
giày thể thao anta,ANTA VIETNAM,6194,0.88695652173913042
giày anta,ANTA VIETNAM,6194,0.88518738845925049
anta giày nữ,ANTA VIETNAM,6194,0.88055281342546887
giày chạy bộ anta,ANTA VIETNAM,6194,0.875
giay chay bo anta,ANTA VIETNAM,6194,0.875
anta,ANTA VIETNAM,6194,0.8746747911817061
giay anta nu,ANTA VIETNAM,6194,0.868421052631579
áo thun anta nam,ANTA VIETNAM,6194,0.85925925925925928
giày chạy anta,ANTA VIETNAM,6194,0.85384615384615381
áo anta,ANTA VIETNAM,6194,0.8393574297188755
giày nữ anta,ANTA VIETNAM,6194,0.83387201034259861
giày anta nữ,ANTA VIETNAM,6194,0.83045622688039455
giầy anta,ANTA VIETNAM,6194,0.81425891181988741
giay nu anta,ANTA VIETNAM,6194,0.81081081081081086
áo khoác nam chính hãng,ANTA VIETNAM,6194,0.75806451612903225
áo phông anta,ANTA VIETNAM,6194,0.72950819672131151
giày tập,ANTA VIETNAM,6194,0.66666666666666663
giày thể thao nữ anta,ANTA VIETNAM,6194,0.63658536585365855
anta áo phông nam,ANTA VIETNAM,6194,0.62393162393162394
quạt hatari,Điện Máy Gia Dụng Smilemart,6201,0.69588550983899822
romi3045,ShopSangChanh,6214,1.0
đầm ôm phối voan,ShopSangChanh,6214,0.65322580645161288
bơm giyo,SPORTSWORLD,6222,0.85046728971962615
ecoba,Lotus Rice,6224,1.0
cặp cung hoàng đạo,GLORY VIỆT NAM,6270,0.82352941176470584
cặp học sinh nam cap 2,GLORY VIỆT NAM,6270,0.62857142857142856
misa fashion,Misa Fashion,6274,1.0
đầm misa,Misa Fashion,6274,0.967741935483871
dam misa fashion,Misa Fashion,6274,0.94339622641509435
sâm alipas,Siêu Thị Sống Khỏe,6275,0.62900505902192239
alipas,Siêu Thị Sống Khỏe,6275,0.62295081967213117
alipas platinum,Siêu Thị Sống Khỏe,6275,0.61354581673306774
dep chaco,Giày Thái Lan,6276,0.91463414634146345
giày chaco,Giày Thái Lan,6276,0.825503355704698
giay quai hau thai lan,Giày Thái Lan,6276,0.72868217054263562
chaco,Giày Thái Lan,6276,0.71763815291445876
sandal chaco,Giày Thái Lan,6276,0.6964285714285714
chaco nam,Giày Thái Lan,6276,0.69026548672566368
giày da bóng nữ,Giày Thái Lan,6276,0.65942028985507251
la gourmet,Importing Household Goods,6285,0.98553345388788427
joseph joseph,Importing Household Goods,6285,0.93333333333333335
camen cơm,Importing Household Goods,6285,0.76635514018691586
horizons,Horizons,6315,0.99790575916230362
tranh ghép hình 1000 miếng,TML Store,6319,0.82178217821782173
tranh ghép 1000 mảnh,TML Store,6319,0.74193548387096775
tranh ghép hình 1000 mảnh,TML Store,6319,0.65627266134880347
bộ ghép hình 1000 miếng,TML Store,6319,0.65151515151515149
milan,TS.MiLan,6327,0.70833333333333337
loa toàn dải,Điện Tử DAT,6388,0.70370370370370372
"giày oxford nữ ",mocwearshoppingonline,6392,0.74096385542168675
bộ senka,Senka Official Store,6423,0.67669172932330823
flagger,Yêu Là Đủ Shop,6428,1.0
reach me,Yêu Là Đủ Shop,6428,0.99203187250996017
vòng tay reach me,Yêu Là Đủ Shop,6428,0.8125
ingco,THIẾT BỊ LAO ĐỘNG,6433,0.83025027203482049
total,THIẾT BỊ LAO ĐỘNG,6433,0.70202429149797574
shoex,ShoeX,6471,1.0
trà tân cương,Tân Cương Xanh,6489,0.70454545454545459
hủ yaourt,Camdaglassco,6495,0.79503105590062106
áo ghế ôtô,AUTOSO,6504,0.68840579710144922
tai nghe awei,WinhotechVN,6523,0.61207778915046063
awei,WinhotechVN,6523,0.60347322720694641
vòng ximen,UHA jewels & accessories,6534,0.79185520361990946
vong ximen,UHA jewels & accessories,6534,0.74461028192371481
ximen,UHA jewels & accessories,6534,0.68103448275862066
bo vong ximen,UHA jewels & accessories,6534,0.65690376569037656
dây chuyền hàn quốc,UHA jewels & accessories,6534,0.6339285714285714
save green,CHANVUCO,6548,1.0
carter,Bestcare.vn,6559,0.79187817258883253
sticker ủi,Việt Nam Outfitter,6572,1.0
patch ủi,Việt Nam Outfitter,6572,1.0
patch ủi sticker vải,Việt Nam Outfitter,6572,0.95454545454545459
sticker vải,Việt Nam Outfitter,6572,0.91189427312775329
set 100 sticker,Việt Nam Outfitter,6572,0.90875912408759119
set sticker,Việt Nam Outfitter,6572,0.60406091370558379
áo lamer,Lamer Fashion,6581,1.0
"lamer ",Lamer Fashion,6581,1.0
lamer quần,Lamer Fashion,6581,1.0
váy lamer,Lamer Fashion,6581,1.0
ao lamer,Lamer Fashion,6581,1.0
quan lamer,Lamer Fashion,6581,1.0
lamer xxl,Lamer Fashion,6581,1.0
lamer đầm,Lamer Fashion,6581,1.0
"đầm lamer ",Lamer Fashion,6581,1.0
quan nu lamer,Lamer Fashion,6581,1.0
quần công sở lamer,Lamer Fashion,6581,1.0
zuyp lamer,Lamer Fashion,6581,1.0
shop lamer,Lamer Fashion,6581,1.0
lamer,Lamer Fashion,6581,0.99894399662078914
quần short lamer,Lamer Fashion,6581,0.9568965517241379
áo dạ nữ lamer,Lamer Fashion,6581,0.94285714285714284
áo công sở coptop phối voan lamer,Lamer Fashion,6581,0.93430656934306566
đầm lamer,Lamer Fashion,6581,0.92036553524804177
chân váy lamer,Lamer Fashion,6581,0.91721132897603486
áo đầm lamer,Lamer Fashion,6581,0.912621359223301
lamer fashion,Lamer Fashion,6581,0.91117478510028649
áo sơ mi lamer,Lamer Fashion,6581,0.900990099009901
quần lamer,Lamer Fashion,6581,0.77281947261663286
quần nữ lamer,Lamer Fashion,6581,0.67716535433070868
legging nữ lamer,Lamer Fashion,6581,0.66666666666666663
grs a966k,Mũ bảo hiểm 36,6612,1.0
grs a760k,Mũ bảo hiểm 36,6612,0.8392857142857143
nón bảo hiểm dành cho người đầu nhỏ,Mũ bảo hiểm 36,6612,0.7247191011235955
mu bao hiem nu,Mũ bảo hiểm 36,6612,0.693069306930693
"grs ",Mũ bảo hiểm 36,6612,0.66878980891719741
mũ bảo hiểm nửa đầu grs a33k,Mũ bảo hiểm 36,6612,0.66666666666666663
grs a33k,Mũ bảo hiểm 36,6612,0.65116279069767447
mu bao hien gsr,Mũ bảo hiểm 36,6612,0.62264150943396224
grs,Mũ bảo hiểm 36,6612,0.61229508196721316
mu  bao hiem nua dau,Mũ bảo hiểm 36,6612,0.60956175298804782
mũ bảo hiểm nửa đầu grs,Mũ bảo hiểm 36,6612,0.60150375939849621
combo thể thao giày sneaker,Balo Công Nghê,6653,1.0
giày sneaker nam tf03,Balo Công Nghê,6653,1.0
giày sneaker nam tf03,Balo Công Nghê,6653,1.0
giày sneaker nam không giây,Balo Công Nghê,6653,1.0
giày nam sneaker đáy cao,Balo Công Nghê,6653,0.9107142857142857
tf03,Balo Công Nghê,6653,0.84375
balo4.0,Balo Công Nghê,6653,0.82456140350877194
balo 4.0,Balo Công Nghê,6653,0.71287128712871284
combo giày,Balo Công Nghê,6653,0.64646464646464652
balo triple x,Balo Công Nghê,6653,0.64070351758793975
gjay cap nam nu,Balo Công Nghê,6653,0.62376237623762376
la pomme,Mamanbebe,6654,1.0
lapomme,Mamanbebe,6654,0.98944900351699883
xe đẩy yoyo,Mamanbebe,6654,0.73381294964028776
combi,Mamanbebe,6654,0.60596546310832022
essence ara,NICE VINA,6660,1.0
aromatica,NICE VINA,6660,1.0
"ara ",NICE VINA,6660,0.94823529411764707
ara,NICE VINA,6660,0.89686221009549794
sữa rửa mặt ara,NICE VINA,6660,0.69547325102880664
limeorange,LIMEORANGE,6680,1.0
orange lime,LIMEORANGE,6680,1.0
lime orange nam,LIMEORANGE,6680,1.0
"ao khoac nu lime ",LIMEORANGE,6680,1.0
áo     thun lime orange,LIMEORANGE,6680,1.0
hoodie s,LIMEORANGE,6680,1.0
áo lime nữ,LIMEORANGE,6680,1.0
"lime ",LIMEORANGE,6680,1.0
lime orange hoodie 9,LIMEORANGE,6680,1.0
lime orange hoodie,LIMEORANGE,6680,1.0
áo lime orange hoodie,LIMEORANGE,6680,1.0
lime organge,LIMEORANGE,6680,1.0
lime orange,LIMEORANGE,6680,0.99984870720305008
lime organe,LIMEORANGE,6680,0.99578059071729963
ao thun lime orange,LIMEORANGE,6680,0.99185336048879835
áo khoát nữ lime oganre,LIMEORANGE,6680,0.98947368421052628
lime,LIMEORANGE,6680,0.97705544933078392
ao khoac nu lime orange,LIMEORANGE,6680,0.97029702970297027
áo thun nữ lime orange,LIMEORANGE,6680,0.96363636363636362
quần lime orange,LIMEORANGE,6680,0.95652173913043481
áo thun nam lime orange,LIMEORANGE,6680,0.93055555555555558
áo lime orange,LIMEORANGE,6680,0.91666666666666663
ao khoac lime orange,LIMEORANGE,6680,0.91228070175438591
áo khoác nữ lime,LIMEORANGE,6680,0.91
áo khoác lime orange,LIMEORANGE,6680,0.89842836732043119
ai khoac nu lime factory,LIMEORANGE,6680,0.87605932203389836
áo khoác nam lime orange,LIMEORANGE,6680,0.852760736196319
áo thun lime orange,LIMEORANGE,6680,0.84966216216216217
t shirt nữ,LIMEORANGE,6680,0.84552845528455289
áo khoác nữ lime orange,LIMEORANGE,6680,0.84210526315789469
ao khoac lime factory,LIMEORANGE,6680,0.81645569620253167
lime orange áo khoác,LIMEORANGE,6680,0.81066666666666665
quan nu lime orange,LIMEORANGE,6680,0.79838709677419351
áo khoác lime factory,LIMEORANGE,6680,0.79005524861878451
ao thun nu tay ngan,LIMEORANGE,6680,0.66315789473684206
nón bánh tiêu,OBI Store,6689,0.96511627906976749
nón beanie,OBI Store,6689,0.64077669902912626
thống nhất,Xe Đạp Thống Nhất,6707,0.959349593495935
xe đạp thống nhất,Xe Đạp Thống Nhất,6707,0.79564806054872284
esp32,IoT Maker Viet Nam,6714,0.80555555555555558
orange pi,IoT Maker Viet Nam,6714,0.60185185185185186
lumix g7,LP Camera Store,6729,0.98181818181818181
lumix,LP Camera Store,6729,0.79
giày midaz,MIDAZ,6744,0.65601965601965606
midaz,MIDAZ,6744,0.63249727371864772
áo phóng cách japan,Thái Vân,6757,0.8
áo sơ mi kaki,Thái Vân,6757,0.63694267515923564
day nit vai du,Thái Vân,6757,0.61202185792349728
thắt lưng dây,Thái Vân,6757,0.60504201680672265
đồng hồ led giấy,Chammart - Phụ Kiện Thông Minh,6772,0.983957219251337
đồng hồ giấy có mặt led chống nước,Chammart - Phụ Kiện Thông Minh,6772,0.96728971962616828
đồng hồ giấy,Chammart - Phụ Kiện Thông Minh,6772,0.93609737542791938
ly silicone,Chammart - Phụ Kiện Thông Minh,6772,0.72222222222222221
móc khóa proud horse,Chammart - Phụ Kiện Thông Minh,6772,0.68468468468468469
ly kim loại,Chammart - Phụ Kiện Thông Minh,6772,0.65895953757225434
bình gấp,Chammart - Phụ Kiện Thông Minh,6772,0.63057324840764328
khung anh 15 20,Công ty TNHH Số Hóa Minh Thành,6802,0.7
khung ảnh a5,Công ty TNHH Số Hóa Minh Thành,6802,0.61016949152542377
tạp chí đẹp,LEMEDIA,6806,0.73160173160173159
rango,Xumode,6807,0.96610169491525422
giày đi học nu,HOTLY2,6837,0.6211180124223602
hoodie bt21,WinBeen,6852,1.0
hoodie harry potter,WinBeen,6852,1.0
áo khoác ghoul,WinBeen,6852,1.0
áo khoác ken kaneike,WinBeen,6852,1.0
áo khoác chui dầu nam black,WinBeen,6852,1.0
áo assassin,WinBeen,6852,1.0
hoodie nam pubg,WinBeen,6852,1.0
áo khoác biểu tượng uchiha,WinBeen,6852,1.0
áo khoác ko giây,WinBeen,6852,1.0
ao khoac songoku,WinBeen,6852,1.0
ao tay lo nu bts,WinBeen,6852,1.0
ao khoac non hinh one piece,WinBeen,6852,1.0
ao khoch,WinBeen,6852,1.0
áo khoác anime quyen hinh,WinBeen,6852,1.0
áo thun tay lỡ có mũ bts in hình,WinBeen,6852,1.0
hoodie conan,WinBeen,6852,1.0
áo hoodie cho trẻ em pubg,WinBeen,6852,1.0
áo khoác hoodie nam liên quân,WinBeen,6852,1.0
áo đôi chất đẹp,WinBeen,6852,1.0
"hoodie bts ",WinBeen,6852,1.0
áo đôi phông rông,WinBeen,6852,1.0
áo thun team solo mid,WinBeen,6852,1.0
áo thun cặp nam nữ hinh mèo,WinBeen,6852,1.0
tìm áo đôi tình yêu,WinBeen,6852,1.0
mu đôi cho nam nử cặp,WinBeen,6852,1.0
áo đôi nam nữ đẹp chất,WinBeen,6852,1.0
áo thun cổ bẻ nữ màu trắng,WinBeen,6852,1.0
áo khoác nữ tay dài chui,WinBeen,6852,1.0
áo khoác logo liên quân,WinBeen,6852,1.0
áo khoác chui cổ nam 3d hình liên quân,WinBeen,6852,1.0
